==12536== NVPROF is profiling process 12536, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.63427s  4.5750us                    -               -         -         -         -  Tesla V100-SXM2         -         -            4.000000KB   0x7fafde000000  [Unified Memory Memcpy HtoD]
1.63427s  12.448us                    -               -         -         -         -  Tesla V100-SXM2         -         -           60.000000KB   0x7fafde001000  [Unified Memory Memcpy HtoD]
1.63428s  4.1920us                    -               -         -         -         -  Tesla V100-SXM2         -         -            4.000000KB   0x7fafde040000  [Unified Memory Memcpy HtoD]
1.63429s         -                    -               -         -         -         -                -         -         -         PC 0xbccd53a4   0x7fafde180000  [Unified Memory CPU page faults]
1.63429s  12.128us                    -               -         -         -         -  Tesla V100-SXM2         -         -           60.000000KB   0x7fafde041000  [Unified Memory Memcpy HtoD]
1.63430s  5.3760us                    -               -         -         -         -  Tesla V100-SXM2         -         -            4.000000KB   0x7fafde080000  [Unified Memory Memcpy HtoD]
1.63431s  9.0230us                    -               -         -         -         -  Tesla V100-SXM2         -         -           60.000000KB   0x7fafde081000  [Unified Memory Memcpy HtoD]
1.63433s  81.662us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    58   0x7fafde0c0000  [Unified Memory GPU page faults]
1.63439s  3.9350us                    -               -         -         -         -  Tesla V100-SXM2         -         -            4.000000KB   0x7fafde0c0000  [Unified Memory Memcpy HtoD]
1.63439s  10.304us                    -               -         -         -         -  Tesla V100-SXM2         -         -           60.000000KB   0x7fafde0c1000  [Unified Memory Memcpy HtoD]
1.63442s         -                    -               -         -         -         -                -         -         -         PC 0xbccd53a4   0x7fafde1c0000  [Unified Memory CPU page faults]
1.63454s         -                    -               -         -         -         -                -         -         -         PC 0xbccd53a4   0x7fafdfe00000  [Unified Memory CPU page faults]
1.63463s         -                    -               -         -         -         -                -         -         -         PC 0xbccd53a4   0x7fafdfe40000  [Unified Memory CPU page faults]
1.63490s  107.55us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    40   0x7fafde100000  [Unified Memory GPU page faults]
