==49613== NVPROF is profiling process 49613, command: ./MonteCarlo --scaling=strong --method=streamed
==49613== Profiling application: ./MonteCarlo --scaling=strong --method=streamed
==49613== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.83752s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88600000  [Unified Memory CPU page faults]
6.83920s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88800000  [Unified Memory CPU page faults]
6.84085s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88a00000  [Unified Memory CPU page faults]
6.84253s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88c00000  [Unified Memory CPU page faults]
6.84420s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e88e00000  [Unified Memory CPU page faults]
6.84587s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89000000  [Unified Memory CPU page faults]
6.84753s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89200000  [Unified Memory CPU page faults]
6.84923s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89400000  [Unified Memory CPU page faults]
6.85088s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89600000  [Unified Memory CPU page faults]
6.85255s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89800000  [Unified Memory CPU page faults]
6.85423s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89a00000  [Unified Memory CPU page faults]
6.85588s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89c00000  [Unified Memory CPU page faults]
6.85757s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e89e00000  [Unified Memory CPU page faults]
6.85925s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8a000000  [Unified Memory CPU page faults]
6.86094s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8a200000  [Unified Memory CPU page faults]
6.86260s         -                    -               -         -         -         -                -         -         -          PC 0x86d6381   0x7f9e8a400000  [Unified Memory CPU page faults]
